TrialID	Time	LatticeTime	DetectTime	NumGeneratedContexts	NumMADNoOutlier	NumContextsWithMaximalOutliers
603	5293	4987.0	293.0	2065.0	2061.0	4.0
604	954	699.0	251.0	285.0	284.0	1.0
605	1045	850.0	190.0	307.0	302.0	5.0
606	21379	21306.0	46.0	6139.0	6139.0	0.0
607	23785	23702.0	48.0	6332.0	6332.0	0.0
608	3489	3108.0	375.0	1195.0	1188.0	7.0
609	15772	14511.0	1254.0	4306.0	4300.0	6.0
610	1492	1357.0	132.0	521.0	519.0	2.0
611	9609	9557.0	39.0	6178.0	6178.0	0.0
612	6985	6236.0	731.0	2186.0	2170.0	16.0
613	10716	10456.0	237.0	6343.0	6340.0	3.0
614	23208	23122.0	50.0	6274.0	6274.0	0.0
615	1646	1332.0	310.0	588.0	587.0	1.0
616	4843	4754.0	83.0	2105.0	2104.0	1.0
617	7012	6116.0	882.0	1930.0	1906.0	24.0
618	4231	3171.0	1048.0	1117.0	1090.0	27.0
619	17986	8154.0	9811.0	1860.0	1777.0	83.0
620	9665	9624.0	22.0	3955.0	3955.0	0.0
621	4713	4690.0	14.0	2016.0	2016.0	0.0
622	1930	1657.0	263.0	794.0	761.0	33.0
623	651	450.0	197.0	141.0	139.0	2.0
624	1955	1037.0	912.0	439.0	428.0	11.0
625	23527	23436.0	65.0	6332.0	6332.0	0.0
626	1892	1496.0	388.0	557.0	541.0	16.0
627	20251	16911.0	3318.0	3696.0	3678.0	18.0
628	4506	4079.0	420.0	1886.0	1878.0	8.0
629	6034	347.0	5684.0	63.0	52.0	11.0
630	1698	1354.0	339.0	428.0	419.0	9.0
631	2959	1896.0	1059.0	507.0	482.0	25.0
632	3282	2968.0	309.0	1544.0	1543.0	1.0
633	1176	1143.0	30.0	601.0	599.0	2.0
634	7348	6879.0	459.0	1429.0	1414.0	15.0
635	2642	2236.0	401.0	908.0	901.0	7.0
636	11618	5189.0	6418.0	1754.0	1710.0	44.0
637	15894	15762.0	111.0	4758.0	4751.0	7.0
638	2032	2019.0	7.0	880.0	880.0	0.0
639	7628	7513.0	104.0	2462.0	2454.0	8.0
640	3112	2784.0	321.0	1273.0	1272.0	1.0
641	20351	20280.0	54.0	4526.0	4526.0	0.0
642	2239	1933.0	296.0	755.0	744.0	11.0
643	14122	12596.0	1505.0	3070.0	3056.0	14.0
644	2713	1981.0	726.0	347.0	331.0	16.0
645	1456	1177.0	271.0	504.0	495.0	9.0
646	1978	1661.0	311.0	829.0	828.0	1.0
647	8718	8686.0	21.0	2831.0	2831.0	0.0
648	3418	3163.0	247.0	1510.0	1509.0	1.0
649	15015	14970.0	23.0	4809.0	4809.0	0.0
650	4872	4738.0	125.0	1614.0	1606.0	8.0
651	16039	15691.0	333.0	3392.0	3373.0	19.0
652	1435	1400.0	30.0	779.0	777.0	2.0
653	3109	1276.0	1828.0	252.0	225.0	27.0
654	3708	3687.0	13.0	1902.0	1902.0	0.0
655	6493	6454.0	20.0	2853.0	2853.0	0.0
656	14001	12684.0	1298.0	2584.0	2569.0	15.0
657	2816	2558.0	249.0	1178.0	1177.0	1.0
658	1125	27.0	1093.0	1.0	0.0	1.0
659	5011	2481.0	2525.0	666.0	625.0	41.0
660	7593	6879.0	703.0	2449.0	2433.0	16.0
661	2324	1742.0	570.0	978.0	971.0	7.0
662	20088	20007.0	46.0	6080.0	6080.0	0.0
663	10181	9934.0	232.0	5585.0	5582.0	3.0
664	17688	16956.0	713.0	5641.0	5632.0	9.0
665	1386	794.0	589.0	349.0	347.0	2.0
666	1985	1824.0	155.0	1082.0	1073.0	9.0
667	18903	18829.0	48.0	4998.0	4998.0	0.0
668	1158	30.0	1122.0	1.0	0.0	1.0
669	2270	1674.0	591.0	892.0	889.0	3.0
670	3523	2281.0	1234.0	684.0	668.0	16.0
671	1120	27.0	1088.0	1.0	0.0	1.0
672	1555	1134.0	418.0	310.0	307.0	3.0
673	1341	926.0	410.0	397.0	391.0	6.0
674	17849	17444.0	383.0	5106.0	5103.0	3.0
675	2910	1639.0	1265.0	463.0	448.0	15.0
676	5140	4607.0	525.0	1771.0	1765.0	6.0
677	783	777.0	3.0	423.0	423.0	0.0
678	12385	4459.0	7917.0	1006.0	942.0	64.0
679	1458	1443.0	9.0	645.0	645.0	0.0
680	4894	4866.0	19.0	2007.0	2007.0	0.0
681	21324	21242.0	57.0	6139.0	6139.0	0.0
682	3016	2995.0	11.0	1547.0	1547.0	0.0
683	1462	801.0	656.0	327.0	312.0	15.0
684	1134	28.0	1102.0	1.0	0.0	1.0
685	2346	2273.0	68.0	1110.0	1103.0	7.0
686	14397	12481.0	1891.0	2753.0	2707.0	46.0
687	1413	1393.0	16.0	590.0	589.0	1.0
688	5184	364.0	4815.0	82.0	72.0	10.0
689	1884	1717.0	163.0	831.0	809.0	22.0
690	23313	23210.0	65.0	6274.0	6274.0	0.0
691	3613	1523.0	2083.0	630.0	608.0	22.0
692	6694	6048.0	633.0	2553.0	2550.0	3.0
693	17343	17286.0	31.0	5284.0	5284.0	0.0
694	23712	23641.0	47.0	6332.0	6332.0	0.0
695	1143	29.0	1111.0	1.0	0.0	1.0
696	3658	1310.0	2341.0	437.0	417.0	20.0
697	1143	29.0	1109.0	1.0	0.0	1.0
698	18197	17583.0	592.0	5334.0	5329.0	5.0
699	2741	2486.0	253.0	1060.0	1059.0	1.0
700	10595	10558.0	21.0	6526.0	6526.0	0.0
701	6207	383.0	5819.0	69.0	58.0	11.0
702	2282	1737.0	540.0	865.0	856.0	9.0
703	15555	15118.0	418.0	3276.0	3272.0	4.0
704	18517	18452.0	43.0	5121.0	5121.0	0.0
705	1540	1192.0	342.0	454.0	441.0	13.0
706	10364	10135.0	209.0	2859.0	2844.0	15.0
707	6220	6192.0	15.0	2496.0	2496.0	0.0
708	8636	8601.0	20.0	3215.0	3215.0	0.0
709	2389	2074.0	310.0	1077.0	1076.0	1.0
710	1991	1653.0	331.0	502.0	494.0	8.0
711	14850	14785.0	50.0	4482.0	4479.0	3.0
712	23755	23676.0	56.0	6332.0	6332.0	0.0
713	11543	10160.0	1361.0	2987.0	2949.0	38.0
714	7032	6520.0	504.0	3157.0	3154.0	3.0
715	2274	1773.0	494.0	490.0	489.0	1.0
716	3778	1703.0	2068.0	314.0	294.0	20.0
717	6913	2819.0	4081.0	683.0	632.0	51.0
718	13123	10734.0	2377.0	1892.0	1839.0	53.0
719	1747	1737.0	4.0	781.0	781.0	0.0
720	20892	20776.0	88.0	5127.0	5126.0	1.0
721	1143	29.0	1109.0	1.0	0.0	1.0
722	7504	4187.0	3307.0	985.0	957.0	28.0
723	1152	29.0	1117.0	1.0	0.0	1.0
724	6810	6712.0	91.0	3631.0	3625.0	6.0
725	8639	8603.0	22.0	2969.0	2969.0	0.0
726	11945	11702.0	228.0	3088.0	3073.0	15.0
727	1345	1121.0	220.0	500.0	494.0	6.0
728	15437	11190.0	4235.0	1613.0	1588.0	25.0
729	1133	28.0	1101.0	1.0	0.0	1.0
730	2675	989.0	1681.0	422.0	412.0	10.0
731	3928	3661.0	260.0	1825.0	1824.0	1.0
732	2516	2490.0	21.0	1584.0	1583.0	1.0
733	2640	1822.0	812.0	485.0	476.0	9.0
734	8744	8654.0	76.0	4834.0	4833.0	1.0
735	2249	1670.0	573.0	806.0	796.0	10.0
736	5859	4962.0	883.0	1380.0	1363.0	17.0
737	5803	5053.0	733.0	2232.0	2220.0	12.0
738	1428	685.0	739.0	217.0	214.0	3.0
739	3084	1935.0	1146.0	491.0	482.0	9.0
740	16822	12341.0	4461.0	2098.0	2065.0	33.0
741	8855	8759.0	83.0	2944.0	2939.0	5.0
742	1847	1543.0	298.0	585.0	570.0	15.0
743	1827	1680.0	137.0	649.0	635.0	14.0
744	5931	5518.0	400.0	1794.0	1784.0	10.0
745	2314	1258.0	1049.0	501.0	490.0	11.0
746	1140	29.0	1108.0	1.0	0.0	1.0
747	2047	2015.0	27.0	916.0	913.0	3.0
748	20645	14951.0	5679.0	3297.0	3258.0	39.0
749	23241	23162.0	60.0	6274.0	6274.0	0.0
750	3232	2969.0	255.0	1607.0	1606.0	1.0
751	1136	27.0	1105.0	1.0	0.0	1.0
752	912	894.0	13.0	453.0	451.0	2.0
753	1019	1012.0	2.0	317.0	317.0	0.0
754	20224	20169.0	32.0	4524.0	4524.0	0.0
755	10146	10116.0	19.0	4110.0	4110.0	0.0
756	15485	15431.0	39.0	4743.0	4743.0	0.0
757	839	835.0	1.0	344.0	344.0	0.0
